Id,NAME,ADDRESS,CITY,STATE,ZIP,LAT,LON,PHONE,REVENUE,UTILIZATION
9a7149fa-49fc-3c87-b935-d29c55808717,NEW ENGLAND BAPTIST HOSPITAL,125 PARKER HILL AVENUE,BOSTON,MA,02120,42.33196,-71.020173,6177545800,413.3,4
24cb4eab-6166-3530-bddc-a5a8a14a4fc1,MILFORD REGIONAL MEDICAL CENTER,14 PROSPECT STREET,MILFORD,MA,01757,42.158692,-71.521419,5084731190,3797.0999999999963,43
e44f438a-601b-30fb-85eb-bfaf8ddcb5ad,HEYWOOD HOSPITAL -,242 GREEN STREET,GARDNER,MA,01440,42.586516,-71.988062,9786323420,594.1,7
ac8356a5-78f8-3a63-8a1e-59e832fd54e7,NASHOBA VALLEY MEDICAL CENTER,200 GROTON ROAD,AYER,MA,01432,42.562221,-71.58484399999998,9787849000,1575.6800000000003,17
db0acede-4abe-3c01-8d03-5c68a190d8c7,SOUTH SHORE HOSPITAL,55 FOGG ROAD,SOUTH WEYMOUTH,MA,02190,42.24158900000001,-71.082651,7813408000,1188.2,14
3d10019f-c88e-3de5-9916-6107b9c0263d,NEWTON-WELLESLEY HOSPITAL,2014 WASHINGTON STREET,NEWTON,MA,02462,42.331876,-71.208402,6172436000,2505.559999999999,29
f4e7709c-02f6-37ca-aeea-8247d74e88e7,WINCHESTER HOSPITAL,41 HIGHLAND AVENUE,WINCHESTER,MA,01890,42.452752,-71.144319,7817299000,1162.3799999999999,13
12c9daf5-a29c-36c9-ac55-28972463e566,BETH ISRAEL DEACONESS HOSPITAL-MILTON INC,199 REEDSDALE ROAD,MILTON,MA,02186,42.24158900000001,-71.082651,6176964600,1369.0,17
27379046-608b-32f0-9df7-8c833cf5d11d,BRIGHAM AND WOMEN'S HOSPITAL,75 FRANCIS STREET,BOSTON,MA,02115,42.33196,-71.020173,6177325500,206.64999999999998,2
226098a2-6a40-3588-b5bb-db56c3a30a04,GOOD SAMARITAN MEDICAL CENTER,235 NORTH PEARL STREET,BROCKTON,MA,02301,42.082543,-71.024638,5084273000,2893.0399999999986,32
b7175ab4-bde5-3848-891b-579bccb77c7c,TUFTS MEDICAL CENTER,800 WASHINGTON STREET,BOSTON,MA,02111,42.33196,-71.020173,6176365000,852.42,9
d733d4a9-080d-3593-b910-2366e652b7ea,BRIGHAM AND WOMEN'S FAULKNER HOSPITAL,1153 CENTRE STREET,BOSTON,MA,02130,42.33196,-71.020173,6179837000,413.3,4
3bd5eda0-16da-3ba5-8500-4dfd6ae118b8,NORWOOD HOSPITAL,800 WASHINGTON STREET,NORWOOD,MA,02062,42.18736,-71.195955,5087721000,2970.5299999999984,33
d5117822-5756-389d-9547-891a372d580f,FALMOUTH HOSPITAL,67 & 100 TER HEUN DRIVE,FALMOUTH,MA,02540,41.57072,-70.556682,5085485300,3203.029999999998,34
f99c74cc-7d1a-3f95-9a33-4a9357bf2f2a,UMASS MEMORIAL MEDICAL CENTER INC,55 LAKE AVENUE NORTH,WORCESTER,MA,01655,42.269478,-71.807783,5083341000,2092.29,23
6f122869-a856-3d65-8db9-099bf4f5bbb8,LAHEY HOSPITAL & MEDICAL CENTER  BURLINGTON,41 & 45 MALL ROAD,BURLINGTON,MA,01803,42.503227,-71.201713,7817445100,2169.7499999999995,26
465de31f-3098-365c-af70-48a071e1f5aa,METROWEST MEDICAL CENTER,115 LINCOLN STREET,FRAMINGHAM,MA,01701,42.307905,-71.436196,5083831000,3900.4399999999964,43
1eaf97fa-9de6-38de-a9c4-6efe5dc574be,ST VINCENT HOSPITAL,123 SUMMER STREET,WORCESTER,MA,01608,42.269478,-71.807783,5083635000,800.75,9
80e919cc-df1a-3838-b75e-541564a286e5,NANTUCKET COTTAGE HOSPITAL,57 PROSPECT STREET,NANTUCKET,MA,02554,41.293416,-70.10216899999999,5082281200,1239.8700000000001,14
8e00f524-3a5f-313e-9542-378dfc61193f,MARTHA'S VINEYARD HOSPITAL INC,ONE HOSPITAL ROAD  FIRST FL  WING 5   PO BOX 1477,OAK BLUFFS,MA,02557,41.45716,-70.556101,5086930410,206.64999999999998,2
56e0b3b3-4fac-3776-8fc9-7b465eb2fc17,FAIRVIEW HOSPITAL,29 LEWIS AVENUE,GREAT BARRINGTON,MA,01230,42.19397,-73.361473,4135280790,77.49,1
161a799c-4894-36f6-8ca7-2a71c8107f79,ATHOL MEMORIAL HOSPITAL,2033 MAIN STREET,ATHOL,MA,01331,42.593384,-72.230228,9782493511,852.42,9
956ccb85-bea0-30f9-af48-52f5dd95ff72,FRANCISCAN CHILDREN'S HOSPITAL & REHAB CENTER,30 WARREN STREET,BRIGHTON,MA,02135,42.33196,-71.020173,6172543800,516.61,6
d7b11827-25f2-350b-bcd8-939fc59851b0,BOSTON CHILDREN'S HOSPITAL,300 LONGWOOD AVENUE,BOSTON,MA,02115,42.33196,-71.020173,6177356000,749.0799999999999,9
5103c940-0c08-392f-95cd-446e0cea042a,SHRINERS' HOSPITAL FOR CHILDREN (THE),516 CAREW STREET,SPRINGFIELD,MA,01104,42.115454,-72.539978,4137872000,1394.8500000000001,16
ff9863d3-3fa3-3861-900e-f00148f5d9c2,SHRINERS' HOSPITAL FOR CHILDREN - BOSTON  THE,51 BLOSSOM STREET,BOSTON,MA,02114,42.33196,-71.020173,6177223000,800.75,9
d5f4875f-6df2-32a8-a01b-47267f47fc49,TERRI PEREIRA,221 BOSTON POST RD,MARLBORO,MA,01752-3586,42.349617,-71.547214,508-481-5519,3745.6399999999985,29
b7dc82e4-3595-391b-a897-495dd7e5cf38,PCP103,99 WALNUT ST,SAUGUS,MA,01906-1980,42.468432,-71.01394599999999,978-631-9010,8653.719999999994,67
99def67e-aa4e-3b59-94df-81e2163d0d1a,PCP111,26 BRIGHTON ST,BELMONT,MA,02478-4043,42.395317,-71.180284,617-484-4068,5295.559999999997,41
2f5422eb-ec1b-3559-9119-ee754943fbf9,PCP353,25 BREAKWATER RD,BREWSTER,MA,02631-1311,41.747513,-70.066223,508-896-4400,5683.039999999996,44
cb4bb367-1f84-3125-bcee-e7eea3c8d0ae,PCP371,7 HARRIS AVE,JAMAICA PLAIN,MA,02130-2888,42.33196,-71.020173,617-983-9698,4262.279999999998,33
de1376c4-8f27-37ed-85da-6986458442f2,PCP661,28 GREEN ST,NEWBURY,MA,01951-1721,42.770406,-70.872417,978-463-0463,11107.759999999991,86
42dbb384-2679-3aee-ba36-c873b5b2b6a7,PCP721,555 TURNPIKE ST,NORTH ANDOVER,MA,01845-5935,42.673909,-71.091334,978-691-4343,6328.839999999996,49
73261f58-9c5a-3dae-833a-92148d5b7072,PCP876,202 BURLINGTON RD,BEDFORD,MA,01730-1407,42.499295000000004,-71.281889,781-271-8811,4262.279999999998,33
e1053175-7c18-3f57-9814-3e77d8080c14,PCP905,866 MAIN RD,WESTPORT,MA,02790-4311,41.579794,-71.081822,508-636-7569,3616.4799999999987,28
390aca0e-45e1-3d47-b615-1aef27abcadf,INDEPENDENT EYE CARE INC,253 BOSTON ST,TOPSFIELD,MA,01983-2215,42.641379,-70.94344,978-887-0068,4133.119999999998,32
28f61c08-cdd0-3c54-917c-b248f80b7f74,PCP1215,125 HIGH ST,TAUNTON,MA,02780-3529,41.903324,-71.094987,508-823-0304,4908.079999999997,38
7d1c9185-6194-3fca-8c56-1e2d5ac7ee71,PCP1221,234 RUSSELL ST,HADLEY,MA,01035-3534,42.356491,-72.568632,413-320-3644,3745.6399999999985,29
fc0bcb63-569b-3658-aa03-71cf89aea64e,PCP1336,563 BROADWAY,EVERETT,MA,02149-3749,42.405938,-71.054649,617-389-0013,4003.959999999998,31
c3c871ec-0844-3052-95d2-893c6fb54b65,PCP1435,36 WOBURN ST,READING,MA,01867-2903,42.535183,-71.105423,781-942-2612,4262.279999999998,33
80f1e62f-b648-31b8-b60d-ca2b55f99b66,PCP1724,221 BOSTON POST RD E,MARLBOROUGH,MA,01752-3527,42.349616999999995,-71.547214,508-460-9633,4778.919999999997,37
230b3872-a16b-3c49-b4cb-288c356ed3d4,PCP1901,450 W RIVER ST,ORANGE,MA,01364-1440,42.605437,-72.292074,978-544-1503,6199.679999999996,48
2101d4e0-8f93-36bb-b044-f3ae97394376,PCP1967,7 TOWER ST,HUDSON,MA,01749-1720,42.389071,-71.545864,978-562-6011,5166.399999999997,40
31e9cf39-3250-341e-a7d5-9712a4264077,PCP2011,40 SPEEN ST,FRAMINGHAM,MA,01701-1898,42.307905,-71.436196,508-320-7895,5424.719999999997,42
6cb36205-a8ea-322b-8376-c9c7dc6121df,PCP2054,352 PARK ST,NORTH READING,MA,01864-2164,42.578222,-71.084398,978-290-1295,2066.5600000000004,16
10fb096e-706f-3f84-af35-4bab399a8d11,PCP2370,61 ROSELAND ST,SOMERVILLE,MA,02143-3524,42.390445,-71.101033,617-354-1353,8395.399999999994,65
518271fa-2372-3b99-9b3f-a9ccc3cfc33b,PCP2704,31 HASTINGS ST,MENDON,MA,01756-1090,42.09387,-71.544519,508-473-12005,6199.679999999996,48
ad44968b-257d-36af-8f3c-a682d2a4b30b,PCP2722,175 DERBY ST,HINGHAM,MA,02043-4021,42.224319,-70.880673,781-837-2420,2454.04,19
86c5110e-e3dc-39f2-87a6-cd8084cd52d8,PCP2988,50 TRAPELO RD,BELMONT,MA,02478-4447,42.395317,-71.180284,617-926-5448,3745.6399999999985,29
118326c9-d96a-3957-a0a0-e56768929308,PCP3018,30 CHURCH ST,BELMONT,MA,02478-4987,42.395317,-71.180284,617-489-2559,2324.88,18
b969cda4-812d-34ff-b4b2-ec1f0d492134,PCP3078,222 S MAIN ST,HAVERHILL,MA,01835-7352,42.782945,-71.087436,978-373-6030,2454.04,19
433c8aea-1ab2-374e-a879-7c6fd0d3c4e6,PCP3099,1 FITCHBURG ST,SOMERVILLE,MA,02143-2127,42.390445,-71.101033,617-930-6902,3745.6399999999985,29
414083bc-a154-3b45-bfbf-397a568e2362,MALCOLM AND MARTIN GREENE OD PARTNERS,31 SPRING ST,WATERTOWN,MA,02472-3473,42.369451,-71.177925,617-924-3343,5295.559999999997,41
6b3080ef-1b74-33ae-aae8-5fdca88f4864,TOTAL WOMEN'S HEALTH CARE  INC.,46 DAGGETT DR,WEST SPRINGFIELD,MA,01089-4646,42.125451,-72.649734,413-747-4554,5037.239999999997,39
36f3b4f2-9e17-3b2b-b080-eab3c7fda7fb,PCP3763,53 CHESTNUT ST,SOUTH DARTMOUTH,MA,02748-3524,41.661303,-70.937913,617-999-7858,18211.559999999983,141
c08ec9d4-438f-3f0e-9d91-ee70ad14cfed,PCP3854,48 N PLEASANT ST,AMHERST,MA,01002-1779,42.363534,-72.50729100000001,413-253-9809,4133.119999999998,32
0de9633c-54dd-39cb-947c-8ab5ecdf93a2,PCP3874,2 SHAKER RD,SHIRLEY,MA,01464-2561,42.573654,-71.640986,978-425-6666,4262.279999999998,33
58fa71de-2295-33b8-8932-176a72078898,PCP4047,265 PLEASANT ST,ROCKLAND,MA,02370-1280,42.129251000000004,-70.908736,781-878-6962,6974.639999999995,54
41d11a18-8aeb-305e-b838-81c5999d66c3,PCP4384,24 SPRING BARS RD,FALMOUTH,MA,02540-3937,41.594939000000004,-70.599243,508-274-7390,7362.119999999994,57
6ae741a1-f01a-398e-86f6-ec5fb6c32f14,PCP4675,20 TREMONT ST,DUXBURY,MA,02332-5315,42.044307,-70.70604499999999,781-934-0953,6974.639999999995,54
f4faaee2-1664-300f-a931-6b4c6f727954,PCP5028,1 E CHESTNUT ST,SHARON,MA,02067-2068,42.108463,-71.185182,781-784-5050,2712.3599999999997,21
27de734c-f94d-3df9-9c10-4ddc9d571aaf,PCP5144,35 GREENLODGE ST,DEDHAM,MA,02026-6239,42.246871999999996,-71.179462,617-957-1357,3745.6399999999985,29
56ed0ca7-04eb-35fe-928c-b3f90fea5e10,PCP5203,1234 BROADWAY,SOMERVILLE,MA,02144-1703,42.390445,-71.101033,781-608-6831,2066.5600000000004,16
e9899e91-ba1a-3497-9b0a-9c3ff91aa182,PCP5306,89 MAIN ST,MEDWAY,MA,02053-1815,42.156203000000005,-71.43034499999999,508-533-2200,5424.719999999997,42
4a6e0ef0-9244-3181-a7d2-84c007e6e83f,PCP5716,222 S ST,PITTSFIELD,MA,01201-6818,42.451840000000004,-73.260685,413-443-5768,7749.599999999994,60
53fce0b4-14fa-3ea3-8127-6563160b8ba9,PCP5717,563 MAIN ST,BOLTON,MA,01740-1300,42.439941,-71.601879,978-779-0211,8137.079999999994,64
9019855b-deec-32c9-8705-4aed825d0c2b,PCP5757,145 LINCOLN RD,LINCOLN,MA,01773-3840,42.425506,-71.310812,781-259-8501,5166.399999999997,40
5941168c-abcf-3a5c-8281-019d64bcd548,PCP6036,195 RUSSELL ST,HADLEY,MA,01035-9552,42.356491,-72.568632,413-695-3707,3745.6399999999985,29
3bb806d8-ae0d-37d4-af59-96efcc928ea3,PCP6043,213 WASHINGTON ST,GROVELAND,MA,01834-1008,42.7539,-71.015935,978-886-1423,5037.239999999997,39
ddd639be-74fd-3f52-8f40-04e2a4457ca3,PCP6114,440 HUMPHREY ST,SWAMPSCOTT,MA,01907-2544,42.468059000000004,-70.89126,781-598-6680,4133.119999999998,32
18441415-53eb-35eb-b03a-4053b2eb5016,PCP6709,181 MAPLE ST,EAST LONGMEADOW,MA,01028-2753,42.062378,-72.498111,413-525-6293,5683.039999999996,44
dc94c9de-acc6-309d-b5e7-7fded469c59b,PCP6759,41 STATE RD,DARTMOUTH,MA,02747-3319,41.56651,-70.958229,508-990-1217,10203.639999999992,79
f2530fb7-fc7c-37ec-afb6-60bc7a11d5ae,PCP6776,9 W RD,ORLEANS,MA,02653-3200,41.76935,-69.969034,508-255-6394,5553.8799999999965,43
42386e13-41a2-3817-963b-94b42235e9f9,PCP6870,54 WENDELL AVE,PITTSFIELD,MA,01201-6312,42.451840000000004,-73.260685,413-442-0877,12399.35999999999,97
6cc64df6-05b9-3a9f-927f-bacb1ef58c9a,PCP7093,2 DUNDEE PARK DR,ANDOVER,MA,01810-3725,42.648044,-71.161751,978-684-7544,3745.6399999999985,29
10b39ee6-5a5a-3ad7-a5e4-6a1c4529a5b6,PCP7118,63 PARK ST,ANDOVER,MA,01810-3662,42.648044,-71.161751,978-474-1700,3228.999999999999,25
090bf817-c9e3-3f12-a589-71fdce6e48bb,PCP7340,18 S MAIN ST,TOPSFIELD,MA,01983-1800,42.641379,-70.94344,978-887-5546,4391.439999999998,34
4f71e6dc-8ba2-391d-87b3-2f6ceb6baf07,PCP7392,332 EASTERN AVE,FALL RIVER,MA,02723-2454,41.725351,-71.094162,508-324-0447,5166.399999999997,40
973e7384-d05b-32ad-a8cc-c39191ee9150,PCP7483,152 N ST,PITTSFILED,MA,01201,42.452045,-73.26054,413-443-8480,26606.959999999974,206
a548837b-cb14-377f-8726-3fcd124f8950,PCP7593,241 PERKINS ST,JAMAICA PLAIN,MA,02130-4002,42.33196,-71.020173,617-738-9204,3745.6399999999985,29
89b45cc9-500b-3eeb-9ede-895876f9d67f,PCP7823,481 GREAT RD,ACTON,MA,01720-4158,42.483953,-71.43849499999999,978-266-1576,4262.279999999998,33
b6f5df09-2ea7-32e2-991d-ba26ebec357f,PCP8180,209 HARVARD ST,BROOKLINE,MA,02446-5071,42.323853,-71.142003,617-232-7744,6457.999999999995,50
0982d103-7a5c-34c6-bee6-39a790bd3d28,PCP8361,20 PARK AVE,WORCESTER,MA,01605-3911,42.269478,-71.807783,508-753-2389,4133.119999999998,32
5f3e3a85-0461-3b77-9505-f57767d24412,PCP8369,25 OLD WESTPORT RD,DARTMOUTH,MA,02747-2537,41.56651,-70.958229,508-813-0981,4908.079999999997,38
6ffe62de-5d90-3cc7-be16-643a7496c817,PCP8458,601 AMHERST RD,SUNDERLAND,MA,01375-9466,42.466691,-72.546751,413-665-3336,6974.639999999995,54
cd0fa475-11de-3239-81a4-2516d28ffd06,PCP8466,84 HIGH ST,MEDFORD,MA,02155-3844,42.423844,-71.10923100000001,781-391-6222,4262.279999999998,33
1210dfec-030c-3dbe-bd13-a700d8733473,PCP8479,62 MAIN ST,VINEYARD HAVEN,MA,02568-5411,41.457484,-70.605097,914-391-9123,8653.719999999994,67
d01fb520-993d-306a-beb2-607e18c95517,PCP8522,4 ELM ST,KINGSTON,MA,02364-1906,41.987196000000004,-70.74194200000001,781-936-8068,8912.039999999994,69
fcae3c44-95b9-3a38-ba85-2f0385345e27,PCP9004,176 OLD COUNTY RD,WESTPORT,MA,02790-1172,41.579794,-71.081822,508-636-0703,3616.4799999999987,28
32836213-4ac7-3021-aad8-6383f3ced351,PCP9022,1 HOLLYWOOD DR,GRAFTON,MA,01536-1614,42.209151,-71.683644,508-839-3616,13045.159999999989,101
96b4c0c9-8d37-3e0b-86e2-2cae96fc19f0,PCP9164,1645 FALMOUTH RD,CENTERVILLE,MA,02632-2935,41.662727,-70.357208,508-790-4244,6716.319999999995,52
e1613cc4-ca30-3bfe-82e8-61448dc06a90,PCP9369,45 BW CENTRAL ST,FRANKLIN,MA,02038-2101,42.084858,-71.41057099999998,508-528-2277,2324.88,19
d3e3c112-3172-3b43-98df-018268eaeae3,PCP9408,221 WASHINGTON ST,GLOUCESTER,MA,01930-2642,42.62885,-70.685875,978-281-5225,6587.159999999995,51
32188c07-cf38-30f2-9fcb-453f5f240da9,PCP9441,664 MAIN ST,AMHERST,MA,01002-2428,42.363534,-72.50729100000001,413-695-3242,3358.159999999999,26
8f345a31-6b91-352c-b956-e1d59e797568,PCP9564,181 NORTHAMPTON ST,EASTHAMPTON,MA,01027-1181,42.265435,-72.670813,413-575-6394,3616.4799999999987,28
473293d9-b54a-384c-9146-05416f9bdac4,PCP9643,173 MOUNT AUBURN ST,WATERTOWN,MA,02472-4005,42.369451,-71.177925,617-396-7687,6845.479999999995,53
d6695482-6857-3a6a-9264-97a8a0147afd,PCP9682,70 HIGH ST,ROCKPORT,MA,01966-2183,42.656952000000004,-70.60463,978-546-6102,5166.399999999997,40
b3a36503-0436-317f-a5f0-d18aa5629349,PCP9953,77 PLAYSTEAD RD,MEDFORD,MA,02155-1451,42.423844,-71.10923100000001,781-332-6311,2454.04,19
9be75bca-ba4a-34f5-a1dd-2cb1422c856a,PCP10013,120 ROUTE 28,WEST HARWICH,MA,02671-1220,41.693632,-70.105298,508-432-0020,14207.599999999988,110
e040305b-3a72-36d6-b2c0-e8b55bd24782,PCP10190,118 SUMMER ST,TAUNTON,MA,02780-3054,41.903324,-71.094987,508-821-3872,8653.719999999994,67
fafcf3db-7df5-3b11-8653-9032850edd62,PCP10220,680 ASHBURNHAM HILL RD,FITCHBURG,MA,01420-1866,42.601977000000005,-71.81586999999999,978-423-8907,4649.7599999999975,36
b206287e-05dc-3701-9e2e-d0b57fdf4667,PCP10416,175 DERBY ST,HINGHAM,MA,02043-4021,42.224319,-70.880673,781-749-2278,4908.079999999997,38
faf7655f-98b9-37da-880a-54f99e3c694c,PCP10584,64 BARTLETT AVE,PITTSFIELD,MA,01201-6302,42.451840000000004,-73.260685,413-347-0589,4391.439999999998,34
0e873907-9507-3317-a62f-2af8788a7c7b,PCP10764,1 MERRIMAC ST,NEWBURYPORT,MA,01950-2562,42.812141,-70.886646,978-462-20222,2583.2,20
76c6ee72-783c-3ee1-9c74-01118b38721b,PCP10989,8 WASHINGTON PL,BRAINTREE,MA,02184-3258,42.205416,-71.00216800000003,781-848-2131,6974.639999999995,54
036c2612-ef37-3468-9424-255570c84216,PCP11124,88 WHARF ST,MILTON,MA,02186-3433,42.241557,-71.082432,617-298-1608,4391.439999999998,34
438e9d44-1f8f-3c7f-807c-754e714c4e29,PCP11164,441 WASHINGTON AVE,CHELSEA,MA,02150-3679,42.396824,-71.031348,617-889-5528,6070.519999999996,47
fa705b4d-6d15-3d99-9232-808663837f8d,PCP11258,531 KING ST,LITTLETON,MA,01460-1279,42.535931,-71.490569,978-486-9898,3358.159999999999,26
2cacbb8e-b655-3f0c-b6a4-685f666e4544,PCP11360,133 FALMOUTH RD,MASHPEE,MA,02649-2611,41.617622999999995,-70.492713,508-477-7499,4778.919999999997,37
ac674642-9d8d-397d-a025-c9781499190f,PCP11617,31 COCHITUATE RD,WAYLAND,MA,01778-1804,42.360427,-71.361099,508-358-7090,5295.559999999997,41
